CUSTOMER_ID,CITY,PROVINCE,COUNTRY,POSTCODE,LATITUDE,LONGITUDE,GENDER,DOB
304730,GEORGETOWN,ON,Canada,L7G5C8,43.64686,-79.916102,,1990-01-17
304969,Milton,ON,Canada,L9T2G9,43.512102,-79.879552,,1983-11-28
305129,Toronto,ON,Canada,M6N5H8,43.674593,-79.467939,,1948-03-13
305280,Scarborough,ON,Canada,M1M3P8,43.73440727,-79.22198664,,1925-05-23
306251,GEORGETOWN,ON,Canada,L7G6B5,43.65427,-79.911077,,1944-03-22
306614,YORK,ON,Canada,M9N1C2,43.695256,-79.510591,,1938-10-10
306814,Toronto,ON,Canada,M4C1V9,43.689679,-79.30566,,1980-01-04
307811,Mississauga,ON,Canada,L4W3H4,43.623851,-79.617371,,1985-02-05
308078,Toronto,ON,Canada,M5J2E2,43.627388,-79.35883,,1972-01-14
308271,Toronto,ON,Canada,M4R1G1,43.709033,-79.408136,,1967-06-08
308501,MARKHAM,ON,Canada,L3S2Y3,43.844007,-79.283661,,1994-02-26
308564,Toronto,ON,Canada,M4N2A5,43.732385,-79.393259,,1971-03-05
308887,North York,ON,Canada,M4A1Y6,43.723292,-79.307388,,1972-06-05
309021,Etobicoke,ON,Canada,M8W1L4,43.59045,-79.540443,,1974-08-17
309365,OAKVILLE,ON,Canada,L6H6W7,43.491621,-79.693868,,1983-11-20
310123,Mississauga,ON,Canada,L5N4K8,43.587662,-79.749062,,1968-02-16
310168,Scarborough,ON,Canada,M1T1W5,43.773644,-79.297843,,1986-10-27
310829,GEORGETOWN,ON,Canada,L7G1P1,43.643227,-79.911432,,1982-04-16
310959,Scarborough,ON,Canada,M1T2Z7,43.797299,-79.302819,,1943-03-14
311905,MISSISSAUGA,ON,Canada,L5M7T4,43.541499,-79.728595,,1964-02-21
311933,Scarborough,ON,Canada,M1M1B2,43.712927,-79.244838,,1972-06-22
312333,MARKHAM,ON,Canada,L3P6T8,43.879711,-79.270126,,1952-08-31
312562,Milton,ON,Canada,L9T1X1,43.522548,-79.885725,,1992-12-08
312775,Mississauga,ON,Canada,L4W3B9,43.629434,-79.609863,,1962-07-23
312812,Toronto,ON,Canada,M8W3L0,43.650217,-79.375437,,1957-08-03
315123,Toronto,ON,Canada,M6B1L8,43.705878,-79.436543,,1987-04-13
315641,Etobicoke,ON,Canada,M8W1A2,43.590723,-79.523777,,1961-03-01
315690,MARKHAM,ON,Canada,L3S3V8,43.843413,-79.262891,,1969-03-10
316056,MARKHAM,ON,Canada,L3R7P9,43.870067,-79.349065,,1961-05-02
316188,Mississauga,ON,Canada,L5W1K6,43.63747,-79.730611,,1982-07-23
317973,Etobicoke,ON,Canada,M9B4A2,43.648118,-79.559937,,1992-02-09
319200,GEORGETOWN,ON,Canada,L7G1Z3,43.65321149,-79.91682625,,1968-08-02
319812,MARKHAM,ON,Canada,L6B0B7,43.856007,-79.222876,,1958-09-08
320523,Toronto,ON,Canada,M4C1A7,43.680828,-79.317555,,1966-06-04
321617,North York,ON,Canada,M3H1H8,43.745508,-79.430843,,1976-12-10
321896,Mississauga,ON,Canada,L5R3N7,43.609729,-79.68609,,1983-05-15
322225,Scarborough,ON,Canada,M1S1C8,43.79109629,-79.29166392,,1988-01-22
323325,Toronto,ON,Canada,M4X1S3,43.668596,-79.368111,,1990-07-04
323446,Etobicoke,ON,Canada,M9R2Z8,43.693757,-79.549349,,1982-05-25
323602,Scarborough,ON,Canada,M1V2A5,43.821444,-79.263152,,1952-03-08
323965,Etobicoke,ON,Canada,M8W3Y6,43.592768,-79.546071,,1984-02-05
324081,SCARBOROUGH,ON,Canada,M1P2T6,43.7574096,-79.273304,,1976-03-16
324349,Toronto,ON,Canada,M5A2T4,43.65999,-79.370029,,1975-06-06
325118,Toronto,ON,Canada,M5P2P7,43.695168,-79.410109,,1986-04-10
325394,Markham,ON,Canada,M6M1R5,43.839096,-79.265866,,1972-05-17
326301,Mississauga,ON,Canada,L5C3R8,43.580182,-79.654381,,1979-02-08
326711,EAST YORK,ON,Canada,M4B2A3,43.712349,-79.301345,,1972-10-30
326881,Scarborough,ON,Canada,M1R2R8,43.7558,-79.299086,,1988-01-31
327177,Toronto,ON,Canada,M4R1G7,43.710312,-79.406676,,1962-04-10
327327,Toronto,ON,Canada,M4E1N6,43.676716,-79.299864,,1982-06-27
327401,EAST YORK,ON,Canada,M4C5G6,43.692475,-79.290987,,1975-06-07
327460,Mississauga,ON,Canada,L5L1Z2,43.541648,-79.696661,,1946-09-01
327493,Toronto,ON,Canada,M5N1H2,43.707417,-79.411576,,1984-06-03
328026,Toronto,ON,Canada,M5N1P6,43.71305531,-79.41174235,,1994-10-04
328199,GEORGETOWN,ON,Canada,L7G5P7,43.629784,-79.887706,,1989-05-27
328218,North York,ON,Canada,M2J4V8,43.771721,-79.322675,,1974-10-17
328659,Mississauga,ON,Canada,L5M2J2,43.579872,-79.701744,,1953-04-05
329004,TORONTO,ON,Canada,M5J2Z9,43.646648,-79.38217,,1939-09-25
329293,YORK,ON,Canada,M6N2J5,43.676325,-79.494341,,1967-05-09
329468,Scarborough,ON,Canada,M1M1V4,43.721631,-79.246812,,1991-09-06
330190,Brampton,ON,Canada,L6Y1Z8,43.674953,-79.75926,,1976-04-08
330248,Scarborough,ON,Canada,M1P1R8,43.753006,-79.285818,,1993-08-20
330303,Brampton,ON,Canada,L6X1Y7,43.664687,-79.755057,,1938-08-28
330431,Mississauga,ON,Canada,L5B1Y5,43.561313,-79.609356,,1972-07-15
330493,Mississauga,ON,Canada,L5G1W6,43.569924,-79.574907,,1958-11-21
330518,MARKHAM,ON,Canada,L6C2M3,43.891951,-79.309113,,1958-03-13
330730,MARKHAM,ON,Canada,L3S3W8,43.860606,-79.252161,,1974-05-05
330872,Mississauga,ON,Canada,L5M3C1,43.556014,-79.699299,,1959-11-18
330875,Pickering,ON,Canada,L1V1L5,43.825804,-79.148276,,1969-10-24
331990,Toronto,ON,Canada,M4J1J3,43.677525,-79.343781,,1992-04-28
333172,Scarborough,ON,Canada,M1W4A1,43.789529,-79.317417,,1959-12-21
333320,Mississauga,ON,Canada,L5M7C4,43.542375,-79.725131,,1971-09-06
333409,Toronto,ON,Canada,M1R3A5,43.711504,-79.467374,,1971-10-15
333676,YORK,ON,Canada,M6M5L6,43.692693,-79.506231,,1993-03-03
333978,Toronto,ON,Canada,M6N3B3,43.679985,-79.465845,,1985-04-03
334054,Oakville,ON,Canada,L6J7K8,43.494301,-79.659916,,1994-08-12
334373,Etobicoke,ON,Canada,M9B2Z4,43.666481,-79.557203,,1958-08-19
334450,CAMPBELLVILLE,ON,Canada,L0P1B0,43.515084,-80.022132,,1984-12-19
334699,Scarborough,ON,Canada,M1B4P7,43.814736,-79.219012,,1971-02-07
336670,Pickering,ON,Canada,L1V1N8,43.816764,-79.127603,,1960-07-28
336728,Toronto,ON,Canada,M4P2R5,43.710383,-79.381259,,1989-10-19
336856,Mississauga,ON,Canada,L5C3V1,43.573431,-79.662809,,1981-11-06
337560,Scarborough,ON,Canada,M1C3S2,43.790167,-79.181291,,1975-07-19
338242,North York,ON,Canada,M6L2V9,43.71994027,-79.49243829,,1966-06-24
338407,Mississauga,ON,Canada,L5M6N4,43.545468,-79.741636,,1988-06-02
338821,TORONTO,ON,Canada,M4T2S5,43.68835,-79.393425,,1970-12-23
339147,Scarborough,ON,Canada,M1B6A6,43.814221,-79.237598,,1981-05-21
340219,Toronto,ON,Canada,M6P3W3,43.66119,-79.449311,,1966-07-30
340623,Acton,ON,Canada,L7J2J5,43.641592,-80.034119,,1980-07-01
340710,Scarborough,ON,Canada,M1C1M8,43.79844,-79.169798,,1950-01-18
341023,Mississauga,ON,Canada,L5M6J4,43.565316,-79.741923,,1932-11-01
341947,MARKHAM,ON,Canada,L3R3H3,43.826895,-79.322484,,1944-10-09
343475,OAKVILLE,ON,Canada,L6J5T1,43.468367,-79.648288,,1970-11-18
343864,MARKHAM,ON,Canada,L3R9H9,43.866658,-79.351621,,1977-04-18
344028,Brampton,ON,Canada,L7A3C3,43.695503,-79.836982,,1973-07-03
344185,Toronto,ON,Canada,M4R1H3,43.710957,-79.408221,,1991-03-26
346209,Mississauga,ON,Canada,L4Y1L2,43.59437,-79.583056,,1962-12-23
348316,Mississauga,ON,Canada,L4Z3C2,43.614223,-79.648453,,1986-10-30
348969,Etobicoke,ON,Canada,M9P2P8,43.701396,-79.542338,,1970-04-01
349306,North York,ON,Canada,M3B1W3,43.751757,-79.360474,,1972-07-06
349480,North York,ON,Canada,M9N3L7,43.709509,-79.526992,,1964-06-06
349492,North York,ON,Canada,M4N1P9,43.726171,-79.387258,,1965-11-08
350554,Toronto,ON,Canada,M6H2P9,43.665524,-79.428281,,1960-01-08
351020,Toronto,ON,Canada,M5P2H6,43.700181,-79.403982,,1966-10-24
351192,MARKHAM,ON,Canada,L6B0L3,43.902522,-79.211266,,1970-05-30
351198,Toronto,ON,Canada,M6R1Y5,43.651264,-79.457241,,1961-10-29
351919,North York,ON,Canada,M3B1K5,43.742183,-79.355787,,1975-12-04
351979,MARKHAM,ON,Canada,L3R9B4,43.861923,-79.356528,,1977-01-13
352214,Milton,ON,Canada,L9T4L1,43.519165,-79.869128,,1967-02-18
352264,Toronto,ON,Canada,M4M3P7,43.663504,-79.343138,,1937-10-08
352365,Mississauga,ON,Canada,L5M4W5,43.586939,-79.710499,,1919-07-11
352411,Toronto,ON,Canada,M4K1A1,43.6671,-79.348933,,1976-12-22
353010,Etobicoke,ON,Canada,M9R2A2,43.682547,-79.558303,,1985-08-15
353313,Milton,ON,Canada,L9T5R9,43.536062,-79.863088,,1964-09-13
353591,ETOBICOKE,ON,Canada,M8W4C6,43.606046,-79.535843,,1992-12-25
354177,Scarborough,ON,Canada,M1T3T2,43.776273,-79.303326,,1940-05-20
354798,MARKHAM,ON,Canada,L6E1N3,43.897197,-79.289075,,1964-10-30
354804,MISSISSAUGA,ON,Canada,L5E3H9,43.57549144,-79.56690218,,1977-04-29
355000,GEORGETOWN,ON,Canada,L7G3T8,43.649858,-79.913395,,1990-05-25
355015,Etobicoke,ON,Canada,M8Y3G7,43.630504,-79.492717,,1971-04-21
355685,TORONTO,ON,Canada,M4M1N7,43.66214599,-79.3412752,,1954-03-27
355702,Scarborough,ON,Canada,M1K3P2,43.728711,-79.259712,,1972-01-02
356293,Scarborough,ON,Canada,M1X1V2,43.82439,-79.21858,,1991-04-18
356878,Mississauga,ON,Canada,L5C4H7,43.569884,-79.673027,,1988-05-15
358287,Mississauga,ON,Canada,L5K1N7,43.53039,-79.669453,,1973-03-01
358607,EAST YORK,ON,Canada,M4G2N7,43.713456,-79.373762,,1976-02-25
359140,Toronto,ON,Canada,M4E2P6,43.676326,-79.300392,,1986-12-30
359681,Milton,ON,Canada,L9T6R5,43.516393,-79.843013,,1980-08-04
360800,North York,ON,Canada,M3A2Z1,43.749312,-79.338746,,1992-01-17
360888,Mississauga,ON,Canada,L5J1C9,43.507591,-79.623988,,1963-02-19
361955,MARKHAM,ON,Canada,L3R3G4,43.822274,-79.323627,,1991-02-22
362043,Toronto,ON,Canada,M4L2B6,43.678787,-79.314017,,1923-10-18
362045,Scarborough,ON,Canada,M1V1M3,43.808283,-79.287527,,1986-05-25
362080,MARKHAM,ON,Canada,L6C1V8,43.871403,-79.350849,,1973-03-23
362099,Scarborough,ON,Canada,M1L1Y9,43.713686,-79.291913,,1992-02-07
362475,Mississauga,ON,Canada,L5M4T1,43.591355,-79.70589,,1975-05-13
363258,Toronto,ON,Canada,M5S2R1,43.661033,-79.409544,,1989-07-26
363897,Toronto,ON,Canada,M6N5G9,43.676361,-79.465825,,1955-02-26
364081,Brampton,ON,Canada,L6Y2G2,43.668827,-79.760046,,1993-10-31
364318,GEORGETOWN,ON,Canada,L7G5G5,43.648013,-79.876175,,1988-02-23
364846,Scarborough,ON,Canada,M1B6B5,43.814777,-79.221803,,1949-09-30
364867,WOODBRIDGE,ON,Canada,L4H0E2,43.677641,-79.815742,,1981-10-25
364974,North York,ON,Canada,M2J3X8,43.776737,-79.331675,,1993-05-06
365115,TORONTO,ON,Canada,M4Y2R9,43.66432923,-79.38197701,,1979-01-12
365795,Toronto,ON,Canada,M6G2L8,43.66369,-79.411964,,1968-03-24
366418,Toronto,ON,Canada,M5B1Y7,43.655315,-79.376499,,1921-11-20
366590,Mississauga,ON,Canada,L5B2R6,43.572065,-79.62373,,1993-08-06
366803,Scarborough,ON,Canada,M1N4C7,43.716722,-79.253019,,1952-08-31
367017,North York,ON,Canada,M3M1E3,43.720184,-79.500075,,1992-10-24
367108,Mississauga,ON,Canada,L4W4C9,43.628851,-79.60264,,1968-12-23
367124,Toronto,ON,Canada,M4L2S6,43.671973,-79.327214,,1994-07-13
367560,Toronto,ON,Canada,M5P1B1,43.69959,-79.408919,,1979-07-22
367722,Toronto,ON,Canada,M5S2H4,43.662864,-79.402265,,1950-08-13
367837,Scarborough,ON,Canada,M1P5H4,43.747454,-79.273802,,1984-02-04
368155,Mississauga,ON,Canada,L5N3G7,43.577408,-79.758302,,1935-10-20
368921,Scarborough,ON,Canada,M1V1M2,43.812915,-79.284496,,1976-05-16
368952,Etobicoke,ON,Canada,M9P3V8,43.685744,-79.528065,,1953-02-27
369211,Toronto,ON,Canada,M6G2J3,43.679325,-79.428531,,1927-01-16
369331,Mississauga,ON,Canada,L5M4Z8,43.594367,-79.712746,,1981-08-21
369353,TORONTO,ON,Canada,M4L1N1,43.66992052,-79.31204801,,1957-05-29
370664,YORK,ON,Canada,M6B3L1,43.703976,-79.444535,,1954-10-31
371095,GEORGETOWN,ON,Canada,L7G2L5,43.65249,-79.928199,,1955-10-29
371455,Mississauga,ON,Canada,L5V1V9,43.594153,-79.703769,,1986-03-15
371502,Toronto,ON,Canada,M4E2H1,43.683921,-79.303044,,1982-10-22
371518,North York,ON,Canada,M4A1L3,43.727389,-79.310136,,1977-10-15
371634,Milton,ON,Canada,L9T1G5,43.506924,-79.885341,,1958-08-27
372342,EAST YORK,ON,Canada,M4J1W9,43.686819,-79.327724,,1957-06-05
372850,Etobicoke,ON,Canada,M8Z2A2,43.625295,-79.518683,,1982-01-04
372964,Scarborough,ON,Canada,M1B2C7,43.798072,-79.237831,,1982-09-25
373919,TORONTO,ON,Canada,M4S1V9,43.70555645,-79.39190179,,1984-08-08
374188,Mississauga,ON,Canada,L5J2G2,43.51387804,-79.65038129,,1974-09-11
374590,Mississauga,ON,Canada,L5B4H9,43.571471,-79.635682,,1977-06-14
374750,Scarborough,ON,Canada,M1S2G9,43.79355,-79.278468,,1971-12-29
375600,Mississauga,ON,Canada,L5N8K5,43.614357,-79.736202,,1983-11-22
375848,Mississauga,ON,Canada,L5M6M2,43.549646,-79.744906,,1976-04-01
376792,Toronto,ON,Canada,M4P2B1,43.715729,-79.394922,,1947-02-10
376847,Scarborough,ON,Canada,M1L3Y2,43.695979,-79.276959,,1975-10-12
376995,Toronto,ON,Canada,M4S1S8,43.706469,-79.377976,,1975-11-08
377046,Etobicoke,ON,Canada,M9W0A4,43.712983,-79.564492,,1976-04-27
377467,Etobicoke,ON,Canada,M8Y2K2,43.641513,-79.502935,,1961-09-01
378235,North York,ON,Canada,M6A3B6,43.713337,-79.458343,,1980-04-13
378359,Mississauga,ON,Canada,L4Z3W4,43.622221,-79.65307,,1958-08-04
379104,Scarborough,ON,Canada,M1N2M6,43.706444,-79.253961,,1975-10-14
379352,EAST YORK,ON,Canada,M4J2K6,43.689176,-79.344789,,1975-08-09
379554,Scarborough,ON,Canada,M1K1Z7,43.716066,-79.26258,,1968-03-29
379627,Etobicoke,ON,Canada,M8W1W1,43.595982,-79.545412,,1977-09-12
380036,Toronto,ON,Canada,M5S1X5,43.665972,-79.407728,,1976-09-29
380408,Milton,ON,Canada,L9T5H8,43.50409,-79.882675,,1991-03-10
381029,Toronto,ON,Canada,M4J2Z5,43.681664,-79.343933,,1994-12-26
381683,Brampton,ON,Canada,L7A3H3,43.686773,-79.824738,,1973-03-18
381884,Scarborough,ON,Canada,M1T1P9,43.78248,-79.31252,,1948-02-15
382004,GEORGETOWN,ON,Canada,L7G5T5,43.641214,-79.927445,,1947-05-02
382816,Scarborough,ON,Canada,M1K2G4,43.721999,-79.273448,,1990-09-09
383081,MARKHAM,ON,Canada,L3S2Y1,43.844418,-79.281772,,1990-02-28
383117,Toronto,ON,Canada,M5T2H7,43.650405,-79.399433,,1985-08-03
383239,Etobicoke,ON,Canada,M9C3N5,43.645563,-79.575594,,1980-06-05
383483,Mississauga,ON,Canada,L5M2P7,43.57671,-79.726653,,1984-05-13
384172,Milton,ON,Canada,L9T3G2,43.527972,-79.885722,,1983-05-12
384962,Mississauga,ON,Canada,L5C4M5,43.582823,-79.660049,,1982-02-18
385181,Toronto,ON,Canada,M6J2K5,43.648785,-79.410022,,1990-10-22
385217,SCARBOROUGH,ON,Canada,M1X2B2,43.837363,-79.233346,,1941-11-15
388026,Brampton,ON,Canada,L6X5A6,43.678937,-79.808852,,1975-08-15
388045,Mississauga,ON,Canada,L5M6X3,43.548651,-79.740708,,1965-02-24
389170,North York,ON,Canada,M6L2V2,43.71093,-79.48968,,1981-07-15
389446,Mississauga,ON,Canada,L5R2C2,43.590071,-79.662374,,1936-10-04
389463,Toronto,ON,Canada,M5N2L8,43.704867,-79.416416,,1987-12-22
389819,Toronto,ON,Canada,M5G2A5,43.65596552,-79.38628803,,1991-11-22
390331,Brampton,ON,Canada,L6Y5S4,43.65888,-79.73858,,1983-07-27
390334,Scarborough,ON,Canada,M1V1Y7,43.818204,-79.281678,,1951-06-19
391372,Scarborough,ON,Canada,M1R4L9,43.765404,-79.314453,,1948-05-19
391672,Mississauga,ON,Canada,L5V1E2,43.583668,-79.668082,,1972-07-24
393119,Scarborough,ON,Canada,M1N2N8,43.710873,-79.253186,,1955-09-15
393175,Toronto,ON,Canada,M4C1V7,43.689388,-79.306947,,1992-08-05
393184,Scarborough,ON,Canada,M1W2A8,43.79519,-79.307576,,1981-10-14
393888,Scarborough,ON,Canada,M1K1W5,43.710932,-79.264814,,1978-08-15
395166,Etobicoke,ON,Canada,M8Y3Y6,43.623455,-79.492877,,1949-08-08
396471,Toronto,ON,Canada,M4S1B4,43.700855,-79.373763,,1985-10-27
396560,Mississauga,ON,Canada,L4X1Z4,43.62931,-79.592724,,1971-09-27
397564,Markham,ON,Canada,L3R2Y3,43.872776,-79.335912,,1895-05-10
398335,Mississauga,ON,Canada,L5B3W7,43.576921,-79.634147,,1979-10-17
398576,NORTH YORK,ON,Canada,M6M2W2,43.704904,-79.474754,,1975-03-13
398671,Mississauga,ON,Canada,L5H4L6,43.545352,-79.602589,,1932-02-16
398999,Etobicoke,ON,Canada,M8Y3H5,43.634685,-79.49384,,1993-06-08
399166,Scarborough,ON,Canada,M1R3R3,43.756358,-79.295594,,1979-07-30
400343,Toronto,ON,Canada,M4S1E1,43.699473,-79.385884,,1983-06-05
401125,Scarborough,ON,Canada,M1M2T4,43.727007,-79.234572,,1981-02-08
401429,BRAMPTON,ON,Canada,L7A3X2,43.69646805,-79.84008051,,1954-08-05
401714,Etobicoke,ON,Canada,M9A3K7,43.656984,-79.528972,,1980-10-29
402001,MARKHAM,ON,Canada,L3R7J8,43.833711,-79.294519,,1986-11-12
402422,Toronto,ON,Canada,M6J1G3,43.64515,-79.414799,,1990-02-14
402440,TORONTO,ON,Canada,M5W1Y7,43.643896,-79.378661,,1964-11-25
402629,Milton,ON,Canada,L9T1C3,43.506137,-79.877995,,1989-09-25
402967,Milton,ON,Canada,L9T5T2,43.510531,-79.833507,,1969-10-13
403308,Toronto,ON,Canada,M4T1T4,43.692521,-79.382827,,1984-09-16
403351,Toronto,ON,Canada,M5S2M6,43.665226,-79.407164,,1965-04-15
403556,North York,ON,Canada,M2P1C6,43.747458,-79.39133,,1989-12-15
404330,Mississauga,ON,Canada,L5W1H1,43.632012,-79.721516,,1983-08-29
404693,Brampton,ON,Canada,L6Y1E6,43.673193,-79.758578,,1975-08-16
405040,Mississauga,ON,Canada,L5N7Z4,43.624936,-79.745383,,1984-05-15
405412,MISSISSAUGA,ON,Canada,L5N2P3,43.59512135,-79.76362802,,1952-08-02
405629,Mississauga,ON,Canada,L5V2C1,43.593854,-79.686549,,1981-10-26
405972,Etobicoke,ON,Canada,M8V2V6,43.611228,-79.496279,,1933-03-20
406205,Scarborough,ON,Canada,M1W3R1,43.817032,-79.330013,,1942-12-18
406485,Toronto,ON,Canada,M6R2W7,43.657605,-79.459848,,1981-02-08
407310,North York,ON,Canada,M3B2K2,43.748488,-79.359857,,1951-01-22
407473,Mississauga,ON,Canada,L5R2W2,43.594888,-79.67088,,1977-07-28
407878,North York,ON,Canada,M2K1X8,43.778074,-79.383174,,1992-09-27
409102,GEORGETOWN,ON,Canada,L7G6N9,43.631786,-79.897415,,1957-12-31
409516,TORONTO,ON,Canada,M4K1A1,43.667453,-79.347396,,1893-02-10
409627,Toronto,ON,Canada,M5R1Z1,43.679481,-79.409396,,1994-03-16
